"date","year","epiweek","abbreviation","location","location_name","q_0.025","q_0.25","q_0.50","q_0.75","q_0.975"
2012-11-24,2012,47,"MD","24","Maryland",64.82,191.4,322.17,512.47,991.72
2012-11-24,2012,47,"MA","25","Massachusetts",26,81.1,144.68,251.86,637.44
2012-11-24,2012,47,"MI","26","Michigan",205.13,515.31,751.26,1000.03,1371.37
2012-11-24,2012,47,"MN","27","Minnesota",50.42,151.41,259.62,424.7,886.09
2012-11-24,2012,47,"MS","28","Mississippi",44.42,135.87,237.29,399.03,900.89
2012-11-24,2012,47,"MO","29","Missouri",4.58,14.56,26.69,48.77,151.36
2012-11-24,2012,47,"MT","30","Montana",15.01,47.15,84.79,149.56,397.45
2012-11-24,2012,47,"NE","31","Nebraska",1.05,3.36,6.17,11.34,35.93
2012-11-24,2012,47,"NV","32","Nevada",25.27,78.53,139.84,243.04,614.09
2012-11-24,2012,47,"NH","33","New Hampshire",74.47,216.99,359.15,556.85,1009.78
2012-11-24,2012,47,"NJ","34","New Jersey",4.69,37.52,109.19,300.64,1301.15
2012-11-24,2012,47,"NM","35","New Mexico",32.44,100.06,176.34,300.88,711.5
2012-11-24,2012,47,"NY","36","New York",33.55,102.72,179.91,304.28,701.3
2012-11-24,2012,47,"NC","37","North Carolina",236.36,578.55,826.88,1078.06,1433.82
2012-11-24,2012,47,"ND","38","North Dakota",18.72,58.93,105.79,185.61,479.74
2012-11-24,2012,47,"OH","39","Ohio",55.56,165.59,281.66,455.22,919.01
2012-11-24,2012,47,"OK","40","Oklahoma",14.13,44.58,80.82,144.82,411.69
2012-11-24,2012,47,"OR","41","Oregon",64.18,189.56,319.04,507.37,980.93
2012-11-24,2012,47,"PA","42","Pennsylvania",28.59,88.7,157.7,273.39,684.86
2012-11-24,2012,47,"RI","44","Rhode Island",4.07,34.33,101.69,278.13,1040.41
2012-11-24,2012,47,"SC","45","South Carolina",54.37,162.09,275.49,444.41,891.4
2012-11-24,2012,47,"SD","46","South Dakota",22.32,69.34,123.46,214.51,541.81
2012-11-24,2012,47,"TN","47","Tennessee",52.46,157.19,268.4,435.88,889.55
2012-11-24,2012,47,"TX","48","Texas",40.54,125.21,221.43,380.43,923.49
2012-11-24,2012,47,"UT","49","Utah",24.75,76.56,135.66,233.86,574.34
2012-11-24,2012,47,"VT","50","Vermont",47.81,239.4,488.85,839.86,1391.83
2012-11-24,2012,47,"VA","51","Virginia",12.98,41.04,74.61,134.42,391.38
2012-11-24,2012,47,"WA","53","Washington",35.72,108.99,190.14,319.49,721.3
2012-11-24,2012,47,"WV","54","West Virginia",9.79,30.95,56.22,101.12,292.35
2012-11-24,2012,47,"WI","55","Wisconsin",121.41,334.22,525.82,763.9,1213.53
2012-11-24,2012,47,"WY","56","Wyoming",1.18,3.78,6.95,12.76,40.23
2012-11-24,2012,47,"PR","72","Puerto Rico",626.98,1271.42,1463.67,1558.39,1616.32
2012-11-24,2012,47,"VI","78","Virgin Islands",65.35,581.8,1096.23,1414.92,1558.32
2012-12-01,2012,48,"AL","01","Alabama",80.59,238.58,402.99,644.62,1266.65
2012-12-01,2012,48,"AK","02","Alaska",154.74,408.38,619.57,861.93,1267.91
2012-12-01,2012,48,"AZ","04","Arizona",81.03,236.07,392.3,612.99,1136.86
2012-12-01,2012,48,"AR","05","Arkansas",28.05,87.53,156.56,274.1,711
2012-12-01,2012,48,"CA","06","California",48.28,149.05,263.52,452.57,1097.36
2012-12-01,2012,48,"CO","08","Colorado",18.53,58.07,104.46,184.78,499.25
2012-12-01,2012,48,"CT","09","Connecticut",20.49,63.69,113.51,197.56,501.87
2012-12-01,2012,48,"DE","10","Delaware",47.7,143.09,244.98,399.76,827.88
2012-12-01,2012,48,"DC","11","District of Columbia",17.05,99.98,237.15,502.46,1215.14
2012-12-01,2012,48,"FL","12","Florida",29.4,228.26,572.25,1114.97,1858.19
2012-12-01,2012,48,"GA","13","Georgia",89.87,259.69,428.01,661.11,1193.48
2012-12-01,2012,48,"HI","15","Hawaii",77.33,223.57,368.49,569.07,1026.42
2012-12-01,2012,48,"ID","16","Idaho",1984.23,2020.24,2027.8,2031.91,2035.24
2012-12-01,2012,48,"IL","17","Illinois",73.62,218.23,369.16,591.83,1169.72
2012-12-01,2012,48,"IN","18","Indiana",73.55,215.25,359.34,565.14,1064.45
2012-12-01,2012,48,"IA","19","Iowa",251.75,601.58,845.57,1084.48,1410.24
2012-12-01,2012,48,"KS","20","Kansas",110.61,469.23,817.44,1173.45,1557.19
2012-12-01,2012,48,"KY","21","Kentucky",84.13,243.55,402.18,622.91,1131.75
2012-12-01,2012,48,"LA","22","Louisiana",63.25,189.23,323.21,525.61,1078.98
2012-12-01,2012,48,"ME","23","Maine",23.15,72.11,128.31,222.21,551.17
2012-12-01,2012,48,"MD","24","Maryland",161.76,429.2,653.99,914.28,1355.83
2012-12-01,2012,48,"MA","25","Massachusetts",46.02,140.69,245.39,411.71,922.2
2012-12-01,2012,48,"MI","26","Michigan",158.06,418.67,636.82,888.32,1312.14
2012-12-01,2012,48,"MN","27","Minnesota",81.1,235.32,389.46,605.04,1106.83
2012-12-01,2012,48,"MS","28","Mississippi",78.52,232.54,392.34,625.98,1219.65
2012-12-01,2012,48,"MO","29","Missouri",7.89,25.06,45.81,83.37,253.84
2012-12-01,2012,48,"MT","30","Montana",45.98,138.57,237.91,389.39,811.01
2012-12-01,2012,48,"NE","31","Nebraska",24.67,76.69,136.6,237.51,601.05
2012-12-01,2012,48,"NV","32","Nevada",2.8,8.93,16.39,30.02,94.12
2012-12-01,2012,48,"NH","33","New Hampshire",94.87,269.56,435.46,653.39,1103.46
2012-12-01,2012,48,"NJ","34","New Jersey",8.29,65.64,186.88,486.77,1644.45
2012-12-01,2012,48,"NM","35","New Mexico",47.43,143.98,249.33,413.74,897.24
2012-12-01,2012,48,"NY","36","New York",65.75,193.75,325.74,517.5,999.44
2012-12-01,2012,48,"NC","37","North Carolina",270.6,643.83,901.94,1152.87,1491.97
2012-12-01,2012,48,"ND","38","North Dakota",37.07,113.94,199.09,334.14,744.81
2012-12-01,2012,48,"OH","39","Ohio",63.6,188.01,317.13,506.26,989.8
2012-12-01,2012,48,"OK","40","Oklahoma",15.15,47.83,86.75,155.61,444.64
2012-12-01,2012,48,"OR","41","Oregon",57.77,172.23,292.75,472.41,948.61
2012-12-01,2012,48,"PA","42","Pennsylvania",73.89,219.09,370.77,594.78,1177.58
2012-12-01,2012,48,"RI","44","Rhode Island",7.12,59.27,170.29,432.09,1232.37
2012-12-01,2012,48,"SC","45","South Carolina",75.34,219.02,362.75,563.82,1031.45
2012-12-01,2012,48,"SD","46","South Dakota",52.87,158.34,270.76,441.14,910.47
2012-12-01,2012,48,"TN","47","Tennessee",85.11,245.4,402.96,618.75,1100.46
2012-12-01,2012,48,"TX","48","Texas",53.6,164.31,288.2,488.61,1135.13
2012-12-01,2012,48,"UT","49","Utah",41.5,125.78,217.86,362.05,790.73
2012-12-01,2012,48,"VT","50","Vermont",82.49,379.76,702.15,1064.85,1490.18
2012-12-01,2012,48,"VA","51","Virginia",44.35,136.49,240.51,410.82,978.34
2012-12-01,2012,48,"WA","53","Washington",49.63,148.94,255.2,417.04,867.65
2012-12-01,2012,48,"WV","54","West Virginia",23.92,74.44,132.81,231.61,592.85
2012-12-01,2012,48,"WI","55","Wisconsin",169.77,443.87,668.23,921.44,1335.72
2012-12-01,2012,48,"WY","56","Wyoming",73.8,214.66,355.43,551.94,1006.61
2012-12-01,2012,48,"PR","72","Puerto Rico",442.36,897.47,1132.86,1317.29,1514.2
2012-12-01,2012,48,"VI","78","Virgin Islands",111.44,797.86,1259.93,1478.35,1564.36
2012-12-08,2012,49,"AL","01","Alabama",141.67,399.29,642.39,960.48,1615.7
2012-12-08,2012,49,"AK","02","Alaska",155.07,409.65,622.03,866.19,1276.25
2012-12-08,2012,49,"AZ","04","Arizona",143.6,393.24,616.21,891.06,1404.05
2012-12-08,2012,49,"AR","05","Arkansas",54.01,164.96,288,484.48,1097.05
2012-12-08,2012,49,"CA","06","California",66.53,203.61,356.45,602.48,1385.92
2012-12-08,2012,49,"CO","08","Colorado",31.47,97.44,172.86,298.6,738.98
2012-12-08,2012,49,"CT","09","Connecticut",45.81,137.97,237.34,390.19,825.64
2012-12-08,2012,49,"DE","10","Delaware",66.94,196.08,327.47,515.16,970.43
2012-12-08,2012,49,"DC","11","District of Columbia",29.3,165.92,372.47,715.09,1381.09
2012-12-08,2012,49,"FL","12","Florida",52.31,379.68,855.51,1437.34,2015.38
2012-12-08,2012,49,"GA","13","Georgia",148.64,406.09,635,915.85,1436.06
2012-12-08,2012,49,"HI","15","Hawaii",120.79,331.79,521.1,755.49,1195.77
2012-12-08,2012,49,"ID","16","Idaho",1263.12,1552.34,1628.97,1673.54,1711.47
2012-12-08,2012,49,"IL","17","Illinois",94.88,276.9,460.94,721.95,1346.5
2012-12-08,2012,49,"IN","18","Indiana",149.56,403.96,625.36,891,1366.37
2012-12-08,2012,49,"IA","19","Iowa",407.54,846.23,1089.83,1291.83,1522.53
2012-12-08,2012,49,"KS","20","Kansas",185.75,687.06,1064.52,1372.87,1642
2012-12-08,2012,49,"KY","21","Kentucky",74.28,218.16,365.57,578.08,1103.66
2012-12-08,2012,49,"LA","22","Louisiana",133.53,374.14,598.6,888.53,1472.68
2012-12-08,2012,49,"ME","23","Maine",99.67,282.3,454.87,680.37,1142.14
2012-12-08,2012,49,"MD","24","Maryland",250.76,612.2,874.13,1139.02,1514.58
2012-12-08,2012,49,"MA","25","Massachusetts",67.43,202.3,345.72,561.98,1148.94
2012-12-08,2012,49,"MI","26","Michigan",679.45,1169.36,1375.39,1521.01,1665.19
2012-12-08,2012,49,"MN","27","Minnesota",161.33,430.61,659.81,928.7,1393.99
2012-12-08,2012,49,"MS","28","Mississippi",96.61,282.79,471.4,739.19,1379.98
2012-12-08,2012,49,"MO","29","Missouri",14.18,44.87,81.66,147.41,433.21
2012-12-08,2012,49,"MT","30","Montana",48.76,146.44,250.52,407.8,836.68
2012-12-08,2012,49,"NE","31","Nebraska",55.69,167.39,287.28,470.56,985.22
2012-12-08,2012,49,"NV","32","Nevada",46.62,142.15,247.82,416.01,936.51
2012-12-08,2012,49,"NH","33","New Hampshire",203.13,510.13,742.2,985.08,1343.35
2012-12-08,2012,49,"NJ","34","New Jersey",14.48,112.77,310.33,746.43,1946.37
2012-12-08,2012,49,"NM","35","New Mexico",73.59,217.56,366.31,582.64,1126.19
2012-12-08,2012,49,"NY","36","New York",93.55,267.5,436.39,664.66,1162.92
2012-12-08,2012,49,"NC","37","North Carolina",417.46,881.03,1144.8,1366.98,1624.57
2012-12-08,2012,49,"ND","38","North Dakota",71.66,211.01,352.28,552.24,1025.3
2012-12-08,2012,49,"OH","39","Ohio",94.08,269.11,439.18,669.26,1172.32
2012-12-08,2012,49,"OK","40","Oklahoma",32.21,100.31,179.04,312.4,800.71
2012-12-08,2012,49,"OR","41","Oregon",69.69,205.28,344.6,545.99,1046.01
2012-12-08,2012,49,"PA","42","Pennsylvania",131,369.62,595.35,891.56,1504.91
2012-12-08,2012,49,"RI","44","Rhode Island",12.25,99.62,273.18,625.79,1376.05
2012-12-08,2012,49,"SC","45","South Carolina",105.85,297.15,475.82,706.75,1172.01
2012-12-08,2012,49,"SD","46","South Dakota",66.46,196.27,330.74,527.26,1027.24
2012-12-08,2012,49,"TN","47","Tennessee",115.6,322.54,513.35,756.4,1233.98
2012-12-08,2012,49,"TX","48","Texas",81.89,246.71,424.54,698.35,1480.38
2012-12-08,2012,49,"UT","49","Utah",59.67,177.11,300,481.92,957.49
2012-12-08,2012,49,"VT","50","Vermont",138.43,565.54,931.84,1259.04,1562.11
2012-12-08,2012,49,"VA","51","Virginia",80.84,242.01,413.69,673.67,1388.42
2012-12-08,2012,49,"WA","53","Washington",80.74,233.76,385.98,597.65,1084.87
2012-12-08,2012,49,"WV","54","West Virginia",47.02,142.85,248.12,414.11,916.17
2012-12-08,2012,49,"WI","55","Wisconsin",237.98,582.34,832.99,1087.46,1450.03
2012-12-08,2012,49,"WY","56","Wyoming",117.56,324.46,511.11,743.26,1181.79
2012-12-08,2012,49,"PR","72","Puerto Rico",1230.49,1524.38,1601.65,1646.18,1683.58
2012-12-08,2012,49,"VI","78","Virgin Islands",182.54,1005.8,1375.03,1517.1,1568.5
2012-12-15,2012,50,"AL","01","Alabama",172.53,478.37,758,1111.37,1797.82
2012-12-15,2012,50,"AK","02","Alaska",181.47,466.39,692.51,940.43,1330.23
2012-12-15,2012,50,"AZ","04","Arizona",203.62,529.63,794.33,1090.95,1571.67
2012-12-15,2012,50,"AR","05","Arkansas",52.93,162.54,285.48,484.9,1132.31
2012-12-15,2012,50,"CA","06","California",99.04,297.97,511.96,840.17,1769.07
2012-12-15,2012,50,"CO","08","Colorado",45.81,140.08,245.05,413.72,948.53
2012-12-15,2012,50,"CT","09","Connecticut",73.38,213.87,355.48,555.55,1030.56
2012-12-15,2012,50,"DE","10","Delaware",96.78,273.54,441.06,661.22,1118.04
2012-12-15,2012,50,"DC","11","District of Columbia",41.52,227.49,486.99,868.12,1472.11
2012-12-15,2012,50,"FL","12","Florida",77.43,528.76,1097.04,1680.36,2166.09
2012-12-15,2012,50,"GA","13","Georgia",167.26,451.77,699.37,996.45,1528.13
2012-12-15,2012,50,"HI","15","Hawaii",162.02,425.27,642.32,889.03,1296.72
2012-12-15,2012,50,"ID","16","Idaho",1021.09,1419.64,1543.4,1619.57,1687.03
2012-12-15,2012,50,"IL","17","Illinois",138.39,390.43,628.77,941.38,1588.09
2012-12-15,2012,50,"IN","18","Indiana",216.08,549.18,808.61,1088.27,1518.37
2012-12-15,2012,50,"IA","19","Iowa",457.65,915.79,1156.12,1348.32,1560.38
2012-12-15,2012,50,"KS","20","Kansas",258.05,855.7,1229.96,1497.77,1708.24
2012-12-15,2012,50,"KY","21","Kentucky",92.11,266.2,438.86,678.2,1225.84
2012-12-15,2012,50,"LA","22","Louisiana",149.89,416.77,662.07,973.83,1585.1
2012-12-15,2012,50,"ME","23","Maine",169.82,444.66,668.77,920.23,1327.23
2012-12-15,2012,50,"MD","24","Maryland",377.39,831.65,1109.2,1355.01,1655.15
2012-12-15,2012,50,"MA","25","Massachusetts",137.25,386.54,620.17,922.97,1535.15
2012-12-15,2012,50,"MI","26","Michigan",684.5,1185.92,1398.8,1549.98,1700.27
2012-12-15,2012,50,"MN","27","Minnesota",215.18,547.63,807.15,1087.48,1519.79
2012-12-15,2012,50,"MS","28","Mississippi",163.45,453.63,718.44,1051.97,1695.32
2012-12-15,2012,50,"MO","29","Missouri",17.33,54.79,99.61,179.49,523.29
2012-12-15,2012,50,"MT","30","Montana",100.43,282.78,453.52,674.55,1120.38
2012-12-15,2012,50,"NE","31","Nebraska",65.22,194.58,331.27,536.1,1085.81
2012-12-15,2012,50,"NV","32","Nevada",76.48,226.94,384.17,616.5,1221.27
2012-12-15,2012,50,"NH","33","New Hampshire",291.01,668.82,914.43,1141.64,1431.55
2012-12-15,2012,50,"NJ","34","New Jersey",21.19,162.42,433.14,975.36,2163.55
2012-12-15,2012,50,"NM","35","New Mexico",82.83,243.35,407.13,641.63,1212.28
2012-12-15,2012,50,"NY","36","New York",140.68,383.16,597.5,858.84,1338.29
2012-12-15,2012,50,"NC","37","North Carolina",368,815.2,1090.02,1334.23,1633.14
2012-12-15,2012,50,"ND","38","North Dakota",105.28,298.06,478.91,712.85,1182.29
2012-12-15,2012,50,"OH","39","Ohio",124.56,345.64,548.14,804.56,1304.38
2012-12-15,2012,50,"OK","40","Oklahoma",40.66,126.05,223.82,387.12,961.55
2012-12-15,2012,50,"OR","41","Oregon",107.2,303.43,489.69,734.81,1244.3
2012-12-15,2012,50,"PA","42","Pennsylvania",211.42,560.93,855.23,1196.83,1778.89
2012-12-15,2012,50,"RI","44","Rhode Island",17.34,137.97,362.8,767.11,1449.44
2012-12-15,2012,50,"SC","45","South Carolina",113.06,315.32,501.87,739.68,1207.78
2012-12-15,2012,50,"SD","46","South Dakota",101.3,288.37,468.44,709.44,1226.19
2012-12-15,2012,50,"TN","47","Tennessee",145.62,394.3,610.92,870.75,1334.81
2012-12-15,2012,50,"TX","48","Texas",108.2,321.83,546.28,880.24,1762.94
2012-12-15,2012,50,"UT","49","Utah",89.79,257.7,421.94,645.85,1142.41
2012-12-15,2012,50,"VT","50","Vermont",191.62,709.39,1081.8,1370.48,1607.49
2012-12-15,2012,50,"VA","51","Virginia",95.51,284.36,483.22,779.97,1569.48
2012-12-15,2012,50,"WA","53","Washington",109.76,308.02,493.53,733.94,1221.04
2012-12-15,2012,50,"WV","54","West Virginia",69.12,205.68,349.33,563.41,1131.23
2012-12-15,2012,50,"WI","55","Wisconsin",322.15,732.49,996.4,1239.14,1547.75
2012-12-15,2012,50,"WY","56","Wyoming",142.47,382.37,587.7,829.58,1249.82
2012-12-15,2012,50,"PR","72","Puerto Rico",2507.75,2527.44,2531.45,2533.6,2535.32
2012-12-15,2012,50,"VI","78","Virgin Islands",246.34,1125.19,1428.65,1534.21,1571.03
2012-12-22,2012,51,"AL","01","Alabama",178.14,493.72,782.1,1146.39,1853.62
2012-12-22,2012,51,"AK","02","Alaska",193.93,492.09,723.44,971.92,1352.13
2012-12-22,2012,51,"AZ","04","Arizona",282.64,688.21,981.37,1277.44,1696.82
2012-12-22,2012,51,"AR","05","Arkansas",64.09,195.21,339.83,569.09,1271.08
2012-12-22,2012,51,"CA","06","California",111.28,332.94,568.78,925.39,1902.49
2012-12-22,2012,51,"CO","08","Colorado",58.42,176.54,304.91,504.5,1088.12
2012-12-22,2012,51,"CT","09","Connecticut",91.4,260.79,424.56,644.86,1121.53
2012-12-22,2012,51,"DE","10","Delaware",125.84,343.76,537.32,774.43,1212.47
2012-12-22,2012,51,"DC","11","District of Columbia",43.31,236.2,502.67,888.61,1487.65
2012-12-22,2012,51,"FL","12","Florida",82.28,557.46,1145.74,1738.42,2223.67
2012-12-22,2012,51,"GA","13","Georgia",154.97,424.59,665.69,963.29,1519.94
2012-12-22,2012,51,"HI","15","Hawaii",159.04,419.01,634.88,881.98,1294.46
2012-12-22,2012,51,"ID","16","Idaho",902.63,1341.87,1490.95,1586.02,1672.45
2012-12-22,2012,51,"IL","17","Illinois",148.06,415.44,665.7,990.24,1648.69
2012-12-22,2012,51,"IN","18","Indiana",228.04,574.52,840.28,1122.86,1549.82
2012-12-22,2012,51,"IA","19","Iowa",416.24,863.13,1110.84,1316.02,1550.13
2012-12-22,2012,51,"KS","20","Kansas",269.08,880.68,1255.93,1520.96,1727.29
2012-12-22,2012,51,"KY","21","Kentucky",94.35,272.39,448.67,692.54,1248.58
2012-12-22,2012,51,"LA","22","Louisiana",156.46,433.81,687.46,1008.09,1631.28
2012-12-22,2012,51,"ME","23","Maine",187.41,481.82,714.16,967.04,1359.78
2012-12-22,2012,51,"MD","24","Maryland",460.85,956.24,1231.48,1459.94,1721.28
2012-12-22,2012,51,"MA","25","Massachusetts",108.43,314.58,519.45,803.58,1452.66
2012-12-22,2012,51,"MI","26","Michigan",680.07,1186.34,1403.44,1558.42,1713.18
2012-12-22,2012,51,"MN","27","Minnesota",249.19,616.11,888.38,1169.58,1578.98
2012-12-22,2012,51,"MS","28","Mississippi",127.35,365.94,598.98,915.77,1613.35
2012-12-22,2012,51,"MO","29","Missouri",20.14,63.57,115.38,207.28,596.82
2012-12-22,2012,51,"MT","30","Montana",161.75,423.91,638.52,880.44,1274.91
2012-12-22,2012,51,"NE","31","Nebraska",83.54,244.69,408.79,643.53,1214.79
2012-12-22,2012,51,"NV","32","Nevada",79.83,236.46,399.63,639.78,1259.86
2012-12-22,2012,51,"NH","33","New Hampshire",232.08,566.18,806.43,1047.32,1384.46
2012-12-22,2012,51,"NJ","34","New Jersey",22.61,172.85,459.04,1025.58,2237.75
2012-12-22,2012,51,"NM","35","New Mexico",165.7,448.55,694.8,989.99,1516.69
2012-12-22,2012,51,"NY","36","New York",175.33,461.35,698.59,969.96,1422.69
2012-12-22,2012,51,"NC","37","North Carolina",334.6,764.45,1042.34,1298.67,1625.25
2012-12-22,2012,51,"ND","38","North Dakota",109.84,309.46,495.03,732.7,1201.76
2012-12-22,2012,51,"OH","39","Ohio",121.18,337.92,538.39,794.99,1304.26
2012-12-22,2012,51,"OK","40","Oklahoma",69.3,209.72,362.64,600.97,1301.4
2012-12-22,2012,51,"OR","41","Oregon",125.76,349.26,553.84,812.52,1315
2012-12-22,2012,51,"PA","42","Pennsylvania",207.34,554.29,850.63,1199.56,1806.78
2012-12-22,2012,51,"RI","44","Rhode Island",18.06,143.16,374.4,784.32,1459.94
2012-12-22,2012,51,"SC","45","South Carolina",103.14,291.13,468.64,700.9,1178.86
2012-12-22,2012,51,"SD","46","South Dakota",112.21,316.04,508.24,759.56,1276.82
2012-12-22,2012,51,"TN","47","Tennessee",147.17,398.31,616.97,879.13,1347.12
2012-12-22,2012,51,"TX","48","Texas",132.36,388.06,649.08,1023.68,1941.64
2012-12-22,2012,51,"UT","49","Utah",112.37,314.63,503.17,746.56,1236.57
2012-12-22,2012,51,"VT","50","Vermont",401.49,856.28,1109.93,1318.22,1550.41
2012-12-22,2012,51,"VA","51","Virginia",111.33,328.18,552.04,877.84,1699.68
2012-12-22,2012,51,"WA","53","Washington",113.11,316.52,505.83,749.78,1239.36
2012-12-22,2012,51,"WV","54","West Virginia",79.28,233.73,393.21,625.35,1211.18
2012-12-22,2012,51,"WI","55","Wisconsin",362.95,798.56,1064.23,1299.25,1585.97
2012-12-22,2012,51,"WY","56","Wyoming",171.12,444.87,665.98,912.14,1306.84
2012-12-22,2012,51,"PR","72","Puerto Rico",1531.3,1719.71,1763.55,1787.87,1807.8
2012-12-22,2012,51,"VI","78","Virgin Islands",254.19,1137.16,1433.79,1536.02,1571.56
2012-12-29,2012,52,"AL","01","Alabama",216.99,587.31,911,1301.19,2004.6
2012-12-29,2012,52,"AK","02","Alaska",242.95,586.67,831.39,1075.34,1415.4
2012-12-29,2012,52,"AZ","04","Arizona",281.06,688.88,987.13,1291.37,1727.66
2012-12-29,2012,52,"AR","05","Arkansas",42.73,132.78,236.46,410.98,1038.54
2012-12-29,2012,52,"CA","06","California",155.79,454.75,757.31,1187.05,2218.38
2012-12-29,2012,52,"CO","08","Colorado",77.13,229.24,389,626.69,1255.2
2012-12-29,2012,52,"CT","09","Connecticut",115.02,319.58,507.44,746.05,1213.49
2012-12-29,2012,52,"DE","10","Delaware",138.37,372.8,575.71,817.78,1247.19
2012-12-29,2012,52,"DC","11","District of Columbia",51.17,273.44,566.46,964.45,1527.56
2012-12-29,2012,52,"FL","12","Florida",100.01,653.5,1286.96,1873.93,2320.54
2012-12-29,2012,52,"GA","13","Georgia",173.87,469.85,727.82,1037.89,1594.46
2012-12-29,2012,52,"HI","15","Hawaii",236.13,573.99,817.28,1062.13,1407.38
2012-12-29,2012,52,"ID","16","Idaho",994.19,1413.81,1548.09,1631.72,1706.44
2012-12-29,2012,52,"IL","17","Illinois",166.76,462.67,733.75,1077.15,1747.09
2012-12-29,2012,52,"IN","18","Indiana",260.58,639.88,918.12,1202.67,1612.01
2012-12-29,2012,52,"IA","19","Iowa",459.24,922.05,1166.19,1362.16,1579.17
2012-12-29,2012,52,"KS","20","Kansas",484.94,983.94,1245.42,1452.83,1677.96
2012-12-29,2012,52,"KY","21","Kentucky",99.26,285.67,469.16,721.3,1288.93
2012-12-29,2012,52,"LA","22","Louisiana",152.63,426.5,680.8,1007.68,1661.05
2012-12-29,2012,52,"ME","23","Maine",197.45,502.85,739.88,994,1380.94
2012-12-29,2012,52,"MD","24","Maryland",574.39,1109.23,1375.62,1582.22,1803.99
2012-12-29,2012,52,"MA","25","Massachusetts",100.5,294.67,491.89,772.66,1447.96
2012-12-29,2012,52,"MI","26","Michigan",509.62,1002.66,1255.01,1453.89,1670.47
2012-12-29,2012,52,"MN","27","Minnesota",280.35,677.07,959.88,1242.18,1636.51
2012-12-29,2012,52,"MS","28","Mississippi",107.01,314.24,525.66,828.51,1566.44
2012-12-29,2012,52,"MO","29","Missouri",27.44,86.24,155.72,277.31,770.15
2012-12-29,2012,52,"MT","30","Montana",156.95,413.63,626,867.87,1268.04
2012-12-29,2012,52,"NE","31","Nebraska",71.25,211.8,359.34,578.61,1156.74
2012-12-29,2012,52,"NV","32","Nevada",198.95,529.42,809.21,1135.75,1696.56
2012-12-29,2012,52,"NH","33","New Hampshire",198.38,501.77,734.19,980.37,1349.21
2012-12-29,2012,52,"NJ","34","New Jersey",27.27,206.26,537.54,1158.57,2351.16
2012-12-29,2012,52,"NM","35","New Mexico",183.01,489.18,749.62,1054.6,1580.21
2012-12-29,2012,52,"NY","36","New York",177.29,466.71,707.02,982.2,1442.11
2012-12-29,2012,52,"NC","37","North Carolina",404.47,877.44,1158.66,1402.83,1694.68
2012-12-29,2012,52,"ND","38","North Dakota",123.24,342.17,540.12,786.15,1248.63
2012-12-29,2012,52,"OH","39","Ohio",127.08,352.86,560.03,822.93,1337.37
2012-12-29,2012,52,"OK","40","Oklahoma",70.45,213.57,370,615.07,1344.46
2012-12-29,2012,52,"OR","41","Oregon",195.85,507.48,758.29,1036.83,1482.41
2012-12-29,2012,52,"PA","42","Pennsylvania",239.63,628.32,948.78,1313.27,1916.62
2012-12-29,2012,52,"RI","44","Rhode Island",21.31,166.64,425.24,854.35,1490.12
2012-12-29,2012,52,"SC","45","South Carolina",115.94,322.81,513.1,755.02,1229.22
2012-12-29,2012,52,"SD","46","South Dakota",119.82,335.35,536.2,795.45,1317.34
2012-12-29,2012,52,"TN","47","Tennessee",173.49,457.73,693.86,964.04,1414.42
2012-12-29,2012,52,"TX","48","Texas",166.15,478.41,785.94,1208.69,2161.09
2012-12-29,2012,52,"UT","49","Utah",124.62,344.72,545.24,797.73,1285.46
2012-12-29,2012,52,"VT","50","Vermont",592.51,1088.59,1309.88,1469.19,1627.16
2012-12-29,2012,52,"VA","51","Virginia",129.42,377.88,629.55,987.41,1848.36
2012-12-29,2012,52,"WA","53","Washington",152.18,408.82,629.96,892.67,1355.88
2012-12-29,2012,52,"WV","54","West Virginia",85.6,251.27,420.9,665.29,1269.05
2012-12-29,2012,52,"WI","55","Wisconsin",421.18,887.12,1152.3,1375.99,1636.02
2012-12-29,2012,52,"WY","56","Wyoming",133.34,361.87,561.71,802.33,1234.52
2012-12-29,2012,52,"PR","72","Puerto Rico",2768.37,2787.95,2791.94,2794.07,2795.78
2012-12-29,2012,52,"VI","78","Virgin Islands",291.35,1187.7,1454.25,1542.6,1572.92
2013-01-05,2013,1,"AL","01","Alabama",173.79,495.01,803.79,1216.07,2095.25
